32437,295.5,-8.31,-1,-64.55,-8.42,-0.98
32456,295.44,-8.44,-0.94,-64.59,-8.55,-1.01
32480,294.87,-8.56,-1,-65.49,-8.64,-1.13
32500,294.31,-8.63,-1.37,-65.51,-8.7,-1.4
32524,294.31,-8.69,-1.75,-66.04,-8.73,-1.91
32543,293.5,-8.69,-2,-66.62,-8.72,-2.06
32565,293.25,-8.69,-1.87,-66.88,-8.74,-1.8
32588,292.5,-8.69,-1.56,-68.05,-8.77,-1.4
32608,292.25,-8.75,-1.12,-68.27,-8.83,-0.97
32633,291.44,-8.81,-0.75,-69,-8.9,-0.65
32652,290.56,-8.88,-0.5,-69.44,-8.92,-0.55
32674,289.81,-8.88,-0.69,-70.24,-8.88,-0.87
32694,289,-8.75,-0.94,-71.07,-8.79,-1.13
32716,288.44,-8.69,-1.25,-71.61,-8.75,-1.47
32738,287.62,-8.63,-1.62,-72.5,-8.57,-1.91
32757,287.19,-8.44,-2.12,-72.95,-8.41,-2.38
32782,286.44,-8.25,-2.56,-74.12,-8.18,-2.85
32801,285.75,-8.06,-3.25,-74.64,-7.98,-3.28
32824,285.19,-7.81,-3.5,-75.34,-7.81,-3.63
32844,284.19,-7.62,-3.62,-76.04,-7.68,-3.67
32866,283.81,-7.56,-3.62,-76.41,-7.6,-3.6
32889,283.12,-7.5,-3.44,-77.47,-7.58,-3.28
32908,282.81,-7.62,-3,-77.38,-7.77,-2.76
32932,282.19,-7.87,-2.37,-78.24,-8.1,-2.03
32952,281.62,-8.5,-1.19,-78.47,-8.52,-1.2
32975,281.31,-8.94,-0.44,-79.01,-8.98,-0.18
32994,280.37,-9.38,0,-79.58,-9.4,0.07
33016,280,-9.69,0.31,-79.97,-9.74,0.52
33038,279.31,-10,0.69,-80.62,-10.16,0.85
33057,278.69,-10.25,0.94,-81.18,-10.33,0.99
33081,277.87,-10.44,0.94,-82.42,-10.49,0.88
33101,277.06,-10.5,0.75,-82.97,-10.53,0.65
33125,276.5,-10.5,0.37,-83.86,-10.56,0.35
33144,275.19,-10.56,0.19,-84.78,-10.59,0.25
33166,274.25,-10.56,0.13,-85.71,-10.62,0.18
33189,273.25,-10.63,0.19,-86.7,-10.66,0.34
33209,272.37,-10.63,0.44,-88.04,-10.66,0.62
33233,271.44,-10.63,0.75,-88.85,-10.64,0.86
33253,270.37,-10.5,0.94,-89.51,-10.56,0.95
33276,269.62,-10.44,0.81,-90.29,-10.44,0.78
33295,268.81,-10.31,0.69,-91.08,-10.33,0.74
33317,268.12,-10.19,0.5,-91.82,-10.26,0.41
33339,267.31,-10.13,0.25,-92.63,-10.07,0.1
33358,266.62,-9.94,-0.06,-93.36,-10.07,-0.25
33382,265.87,-9.88,-0.44,-94.52,-9.85,-0.64
33402,265.12,-9.81,-0.94,-95.21,-9.77,-1
33425,264.56,-9.63,-1.25,-95.84,-9.67,-1.3
33445,263.69,-9.5,-1.44,-96.4,-9.56,-1.44
33467,263.25,-9.44,-1.37,-96.82,-9.47,-1.3
33490,262.75,-9.38,-1.19,-97.5,-9.41,-1.06
33510,262.37,-9.38,-0.88,-97.89,-9.41,-0.78
33534,261.94,-9.38,-0.62,-98.27,-9.45,-0.47
33554,261.5,-9.44,-0.06,-98.64,-9.47,-0.12
33577,260.94,-9.38,0.13,-99.03,-9.43,0.27
33596,260.5,-9.31,0.31,-99.43,-9.36,0.39
33618,260.12,-9.25,0.37,-99.81,-9.29,0.36
33640,259.69,-9.13,0.25,-100.26,-9.12,0.14
33659,259.37,-9.06,0,-100.58,-9.12,-0.06
33683,258.94,-8.94,-0.13,-101.31,-8.96,-0.36
33703,258.37,-8.88,-0.56,-101.78,-8.9,-0.83
33727,258,-8.88,-1.25,-102.37,-8.88,-1.37
33746,257.19,-8.88,-1.56,-102.88,-8.92,-1.62
33768,256.87,-8.94,-1.62,-103.21,-8.98,-1.56
33791,256.62,-9.06,-1.37,-103.62,-9.11,-1.23
33810,256.31,-9.13,-1,-103.76,-9.2,-0.84
33835,255.94,-9.25,-0.62,-104.23,-9.33,-0.52
33854,255.62,-9.38,-0.25,-104.45,-9.46,-0.28
33877,255.44,-9.5,0,-104.61,-9.54,0.27
33897,255.12,-9.56,0.5,-104.77,-9.59,0.65
33919,255,-9.56,1.19,-104.88,-9.62,1.37
