247316,336.94,0.06,-35.13,-23.01,0.12,-35.36
247335,336.75,0.13,-35.56,-23.19,0.16,-35.8
247359,336.75,0.13,-36,-23.2,0.19,-36.23
247378,336.69,0.19,-36.44,-23.22,0.22,-36.65
247401,336.69,0.19,-37,-23.22,0.26,-37.03
247421,336.62,0.25,-37.31,-23.22,0.3,-37.35
247442,336.62,0.31,-37.63,-23.21,0.34,-37.65
247463,336.62,0.37,-37.94,-23.2,0.38,-38.15
247483,336.62,0.44,-38.25,-23.16,0.45,-38.47
247505,336.69,0.5,-38.63,-23.12,0.56,-38.82
247525,336.69,0.56,-39,-23.05,0.66,-39.25
247548,336.75,0.69,-39.44,-22.93,0.75,-39.74
247569,336.81,0.75,-39.94,-22.85,0.84,-40.24
247591,336.75,0.88,-40.69,-22.86,0.93,-40.75
247613,336.81,0.94,-41.25,-22.8,0.99,-41.55
247633,336.56,1,-41.75,-23,1.02,-42.09
247655,336.62,1.06,-42.31,-22.94,1.03,-42.65
247675,336.62,1.12,-42.94,-22.88,1.05,-43.27
247699,336.62,1.12,-43.56,-22.95,1.16,-43.87
247720,336.56,1.12,-44.44,-22.93,1.15,-44.45
247740,336.44,1.12,-44.94,-23.1,1.11,-45
247763,336.37,1.06,-45.56,-23.14,1.08,-45.92
247783,336.19,1,-46.13,-23.35,1.04,-46.46
247806,336.12,0.94,-46.63,-23.4,0.93,-46.97
247825,336.12,0.94,-47.25,-23.43,0.85,-47.55
247846,335.87,0.94,-47.81,-23.69,0.99,-48.11
247869,335.87,0.94,-48.38,-23.73,0.99,-48.68
247888,335.56,0.94,-48.94,-23.91,1,-49.23
247912,335.56,1,-49.5,-23.92,1.02,-49.79
247931,335.56,1.06,-50.31,-24.12,1.07,-50.34
247954,335.37,1.06,-50.88,-24.08,1.11,-51.22
247973,335.37,1.12,-51.38,-24.03,1.16,-51.44
247996,335.31,1.19,-51.94,-24.08,1.26,-52.23
248018,335.31,1.31,-52.5,-24.01,1.38,-52.76
248037,334.94,1.44,-53,-24.34,1.47,-53.25
248060,334.87,1.5,-53.44,-24.38,1.55,-53.69
248080,334.87,1.56,-53.88,-24.49,1.61,-54.1
248103,334.62,1.62,-54.44,-24.46,1.69,-54.46
248123,334.62,1.75,-54.81,-24.43,1.79,-54.83
248144,334.37,1.87,-55.19,-24.62,1.91,-55.49
248166,334.37,2,-55.63,-24.51,2.06,-55.88
248185,334.12,2.19,-56.06,-24.68,2.19,-56.31
248208,334.12,2.25,-56.5,-24.58,2.35,-56.73
248227,334.19,2.31,-56.94,-24.51,2.42,-57.18
248250,333.94,2.37,-57.38,-24.68,2.44,-57.69
248272,333.94,2.44,-58.19,-24.67,2.5,-58.24
248294,333.44,2.56,-58.75,-25.06,2.57,-58.74
248317,333.44,2.62,-59.31,-25.02,2.66,-59.64
248336,333.12,2.69,-59.94,-25.27,2.73,-60.28
248358,333.06,2.75,-60.56,-25.25,2.82,-60.92
248378,333,2.81,-61.19,-25.26,2.94,-61.54
248399,332.81,2.87,-61.81,-25.43,2.9,-62.14
248421,332.69,2.87,-62.38,-25.61,2.89,-62.73
248441,332.37,2.81,-63,-25.92,2.85,-63.33
248465,332.25,2.81,-63.88,-26.04,2.81,-63.92
248484,332.06,2.81,-64.5,-26.08,2.84,-64.5
248507,332.06,2.87,-65.06,-26.09,2.89,-65.42
248526,331.94,2.87,-65.69,-26.14,2.88,-66.3
248548,331.5,2.81,-66.25,-26.63,2.84,-66.55
248571,331.44,2.69,-66.81,-26.93,2.72,-67.1
248590,331.31,2.62,-67.31,-26.86,2.66,-67.63
248614,331.19,2.62,-67.87,-27.04,2.6,-68.11
248633,331.12,2.56,-68.56,-27.46,2.58,-68.57
248656,330.69,2.56,-69,-27.52,2.58,-69.38
248675,330.62,2.56,-69.37,-27.53,2.63,-69.48
248697,330.44,2.62,-69.75,-27.67,2.67,-69.99
248720,330.37,2.69,-70.12,-27.71,2.7,-70.3
248739,330.19,2.69,-70.44,-27.88,2.75,-70.58
248763,330.12,2.69,-70.69,-27.96,2.74,-70.89
248782,330.06,2.75,-71,-28.24,2.78,-71.18
248805,329.75,2.75,-71.5,-28.2,2.85,-71.49
248825,329.75,3,-71.81,-28.06,3.01,-71.9
248846,329.62,3.19,-72.19,-27.99,3.21,-72.55
248867,329.69,3.44,-72.56,-27.76,3.44,-72.75
248887,329.62,3.69,-72.87,-27.57,3.71,-73.21
248910,329.75,3.94,-73.19,-27.31,4.1,-73.31
248929,329.81,4.12,-73.37,-27.04,4.34,-73.5
248950,329.56,4.37,-73.56,-27.08,4.54,-73.66
248972,329.69,4.62,-73.69,-26.75,4.76,-73.82
248991,329.56,4.81,-73.87,-26.64,4.99,-74.02
249016,329.62,5.06,-74.12,-26.37,5.25,-74.3
249035,329.62,5.5,-74.62,-26.1,5.55,-74.66
249058,329.69,6,-75.06,-25.67,6.02,-75.37
249077,329.69,6.69,-75.62,-25.09,6.71,-76.65
249099,329.37,7.62,-76.31,-24.56,7.79,-76.69
249121,329.37,8.75,-77.06,-23.54,9.43,-77.47
249141,329.37,10.06,-77.87,-22.12,10.78,-78.29
249165,329.37,11.5,-78.69,-20.48,12.21,-79.15
249185,329.37,13.63,-79.87,-19.18,13.66,-79.93
249208,329.37,15.19,-80.56,-17.73,15.19,-81.89
249227,329.31,16.62,-81.25,-16.36,16.62,-82.33
249249,329.12,18,-81.81,-15.23,18.18,-82.08
249272,329.06,19.19,-82.25,-13.91,19.79,-82.5
249293,328.87,20.25,-82.62,-13.18,20.78,-82.81
249316,328.87,21.37,-82.94,-11.55,22.03,-83.13
249336,328.44,2.56,-83.37,-10.66,23.38,-83.4
249358,328.37,2.62,-83.62,-9.26,24.87,-84.46
249378,328.31,2.69,-83.94,-7.53,26.73,-85
249400,328.25,2.75,-84.25,-5.23,29.86,-84.38
249423,328.19,2.87,-84.5,-1.9,33.85,-84.7
249442,328.06,2.94,-84.87,1.41,38.16,-85.06
249466,328.06,3.06,-85.19,8.39,43.4,-85.36
249485,328,3.19,-85.69,14.43,49.66,-85.69
249508,327.94,3.37,-85.94,21.7,57.12,-89.21
249528,327.81,3.44,-86.12,29.36,64.96,-88.15
249549,327.37,3.56,-86.25,35.82,71.97,-86.26
249572,327.25,3.56,-86.25,40.6,78.7,-86.31
249591,326.94,3.56,-86.31,43.52,81.58,-86.39
249616,326.87,3.56,-86.31,46.67,83.54,-86.35
249635,326.75,3.56,-86.37,49.29,86.25,-86.41
249658,326.56,3.56,-86.37,51.39,88.43,-86.67
249678,326.5,3.62,-86.31,52.72,89.82,-86.52
249700,326.37,176.31,-86.31,53.78,91.02,-86.33
249723,326.31,176.31,-86.31,55.67,94.12,-86.33
249742,326.19,176.31,-86.31,58.16,97.19,-86.36
249766,326.06,176.31,-86.31,62.64,100.33,-86.28
249786,326,176.31,-86.19,67.57,105.35,-86.21
249809,325.87,176.31,-86.06,72.65,110.48,-87.33
249828,325.87,176.31,-85.87,77.66,115.52,-86.14
249849,325.69,176.31,-85.69,82.23,120.24,-87.03
249870,325.75,176.31,-85.5,87.04,125.03,-85.4
249890,325.62,176.31,-85.25,91.29,129.41,-85.19
249912,325.62,176.37,-85,95.14,134.69,-84.91
249932,325.69,176.44,-84.81,98.64,138.04,-84.7
249955,325.5,176.5,-84.56,103.47,141.47,-84.47
249976,325.5,176.56,-84.12,106.55,144.52,-84.18
249998,325.25,176.62,-84,109.37,147.56,-83.83
250020,325.25,176.75,-83.37,112.58,150.72,-84.7
250040,325.06,153.87,-82.81,115.7,153.91,-84.14
250062,325,156.75,-82.19,118.52,157.62,-81.94
250082,324.94,159.37,-81.56,121.15,160.87,-81.29
250103,324.44,161.81,-80.94,123.28,162.55,-80.63
250125,324.31,164.12,-80.19,126.98,165.28,-79.81
250146,324.12,166.25,-79.31,128.84,167.21,-78.85
250170,324.06,168.06,-77.75,130.19,168.82,-78.6
250189,323.69,169.94,-76.62,131.06,169.99,-76.53
250211,323.69,170.75,-75.69,131.83,170.75,-75.32
250231,323.81,171.12,-74.94,132.3,171.13,-74.71
250253,323.94,171.37,-74.44,132.64,171.26,-74.24
250275,324.75,171.19,-74,132.84,170.89,-73.79
250294,325.81,170.62,-73.5,133.42,170.82,-73.22
250318,325.81,170.94,-72.87,133.8,171.09,-72.6
250338,325.69,171.44,-72.06,133.78,171.45,-72.07
250361,325.31,171.94,-71.69,134.2,171.95,-71.9
250380,325.06,172.5,-71.56,134.77,172.54,-71.74
250402,324.75,173.19,-71.37,135.33,173.29,-71.31
250424,324.5,173.75,-71.12,135.81,173.89,-71.04
250443,324.19,174.19,-70.87,136.13,174.33,-70.74
250467,323.94,174.56,-70.56,136.52,174.68,-70.51
250487,323.87,174.69,-70.44,136.38,174.76,-70.47
250510,323.75,174.87,-70.56,136.49,174.88,-70.6
250530,323.56,175,-70.69,136.56,175.03,-70.78
250552,323.19,175.19,-70.62,136.46,175.2,-70.51
250575,323,175.56,-70.37,136.82,175.85,-70.24
250595,322.56,176.19,-70.06,137.34,176.56,-69.99
250619,322.19,176.87,-69.87,138.14,177.25,-69.81
250638,321.94,177.75,-69.69,138.44,177.81,-69.7
250661,321.44,178.25,-69.62,138.8,178.26,-69.72
250681,320.94,178.56,-69.56,138.96,178.6,-69.65
250702,320.62,178.75,-69.56,138.9,178.77,-69.6
250725,320.5,178.75,-69.56,138.81,178.81,-69.63
250744,320.37,178.81,-69.62,138.75,178.88,-69.71
250768,320.31,178.87,-69.69,138.78,178.91,-69.75
250787,320.25,178.94,-69.75,138.84,179,-69.72
250810,320.19,179,-69.56,138.9,179.12,-69.58
250830,320,179.19,-69.31,138.92,179.23,-69.32
250852,319.81,179.31,-69,138.86,179.34,-69.18
250874,319.5,179.37,-68.62,138.67,179.58,-68.48
250893,318.87,179.56,-68.25,138.31,179.67,-68.13
250917,318.56,179.75,-67.94,138.34,179.95,-67.74
250936,318.12,-179.81,-67.5,138.7,-179.64,-67.29
250960,317.44,-179.37,-67,138.53,-179.19,-66.73
250980,316.94,-178.75,-66.06,138.83,-178.77,-66.07
251001,316.37,-178.31,-65.37,139.01,-178.34,-65.41
251022,315.94,-177.87,-64.75,139.31,-177.87,-64.98
251042,315.44,-177.37,-64.25,139.61,-177.39,-64.44
251064,314.94,-176.94,-63.81,139.89,-176.84,-63.68
251084,314.56,-176.56,-63.5,140.13,-176.55,-63.34
251108,314.31,-176.31,-63.13,140.49,-176.21,-63
251129,314.12,-176.12,-62.56,140.55,-176.06,-62.6
251150,314,-176,-62.13,140.64,-175.98,-62.18
251172,313.87,-175.81,-61.75,140.77,-175.85,-61.75
251192,313.5,-175.62,-61.38,140.84,-175.66,-61.5
251215,313.31,-175.44,-61,141.03,-175.49,-60.83
251234,313.19,-175.31,-60.56,141.17,-175.33,-60.4
251257,312.94,-175.25,-60.13,141.14,-175.27,-59.93
251279,312.87,-175.25,-59.69,141.15,-175.26,-59.46
251301,312.75,-175.19,-59,141.14,-175.23,-59.04
251323,312.62,-175.19,-58.69,141.17,-175.2,-58.75
251343,312.31,-175.12,-58.44,140.97,-175.18,-58.48
251366,312.37,-175.19,-58.31,140.97,-175.28,-58.31
251386,312.44,-175.25,-58.25,140.92,-175.39,-58.19
251407,312.44,-175.37,-58.06,140.72,-175.43,-58.02
251429,312.5,-175.44,-57.88,140.69,-175.51,-57.81
251449,312.5,-175.5,-57.63,140.61,-175.58,-57.56
251472,312.56,-175.56,-57.31,140.63,-175.6,-57.34
251492,312.62,-175.56,-57.13,140.65,-175.62,-57.14
251514,312.62,-175.62,-56.88,140.65,-175.65,-56.73
251534,312.62,-175.69,-56.5,140.6,-175.74,-56.56
251555,312.75,-175.87,-55.88,140.53,-176.11,-55.56
251578,312.87,-176,-55.19,140.29,-176.15,-54.85
251598,312.94,-176.19,-54.5,140.14,-176.33,-54.28
251623,313.12,-176.37,-54,140.05,-176.54,-53.87
251642,313.37,-176.69,-53.56,139.87,-176.74,-53.6
251665,313.56,-176.87,-53.38,139.74,-176.91,-53.36
251684,313.75,-177,-53.25,139.63,-177.06,-53.3
251707,313.81,-177.12,-53.06,139.5,-177.27,-52.97
251729,313.94,-177.25,-52.81,139.47,-177.3,-52.71
251748,313.81,-177.31,-52.56,139.24,-177.36,-52.43
251772,313.87,-177.37,-52.25,139.15,-177.43,-52.16
251791,313.87,-177.5,-51.81,138.92,-177.52,-51.86
251814,313.81,-177.56,-51.56,138.78,-177.62,-51.58
251833,313.87,-177.69,-51.25,138.63,-177.74,-51.25
251855,313.87,-177.81,-50.75,138.51,-177.82,-50.84
251877,313.81,-177.87,-50.19,138.33,-177.96,-49.95
251896,313.5,-177.87,-49.63,138.04,-177.92,-49.36
251920,313.31,-177.94,-49.06,137.68,-178.04,-48.75
251940,313.12,-178.06,-48.31,137.48,-178.08,-47.96
251963,312.62,-178,-47.13,136.98,-178.03,-47.14
251983,312.12,-177.94,-46.38,136.85,-177.98,-46.42
252005,311.62,-177.87,-45.81,136.58,-177.93,-45.87
252028,311.31,-177.81,-45.25,136.49,-177.96,-45.03
252047,315.37,-177.75,-44.75,136.34,-177.83,-44.5
252072,315.31,-177.69,-44.25,136.35,-177.65,-44.06
252091,315.25,-177.56,-43.88,136.23,-177.58,-43.76
252114,315.19,-177.5,-43.5,136.19,-177.5,-43.55
252134,315.12,-177.44,-43.38,136.16,-177.45,-43.42
252155,314.87,-177.37,-43.19,135.92,-177.43,-43.24
252177,314.87,-177.37,-43,135.88,-177.49,-42.86
252196,314.5,-177.37,-42.63,135.57,-177.43,-42.45
252220,314.5,-177.37,-42.19,135.54,-177.42,-41.95
252239,314.5,-177.37,-41.63,135.42,-177.46,-41.4
252263,314.37,-177.44,-41.06,135.34,-177.52,-40.8
252283,314.25,-177.5,-40.13,135.15,-177.57,-40.13
252305,314,-177.5,-39.38,134.91,-177.56,-39.38
252327,313.75,-177.5,-38.69,134.67,-177.56,-38.37
252346,313.37,-177.44,-38,134.29,-177.49,-38.03
252369,313.25,-177.44,-37.38,134.17,-177.6,-37.14
252389,313.25,-177.5,-36.88,134.13,-177.63,-36.71
252413,313.25,-177.56,-36.5,134.12,-177.64,-36.44
252434,313.31,-177.69,-36.31,134.13,-177.73,-36.32
252456,313.37,-177.75,-36.25,134.15,-177.77,-36.27
252478,313.44,-177.75,-36.19,134.18,-177.79,-36.15
252497,313.44,-177.75,-36,134.17,-177.78,-36.04
252521,313.44,-177.81,-35.75,134.15,-177.87,-35.63
252540,313.44,-177.87,-35.44,134.12,-177.97,-35.26
252564,313.44,-178,-35.06,134.07,-178.12,-34.9
252584,313.37,-178.25,-34.56,133.97,-178.3,-34.61
252606,313.37,-178.5,-34.38,133.8,-178.5,-34.35
252628,313.12,-178.62,-34.19,133.59,-178.66,-34.13
252647,313,-178.75,-34,133.39,-178.77,-34.03
252670,312.81,-178.81,-33.81,133.19,-178.82,-33.72
252690,312.62,-178.81,-33.56,133.02,-178.86,-33.49
252714,312.31,-178.81,-33.38,132.59,-178.88,-33.3
252735,312.06,-178.81,-33.13,132.33,-178.85,-33.14
252756,311.81,-178.81,-32.94,132.11,-178.81,-32.97
252779,311.5,-178.75,-32.69,131.89,-178.84,-32.5
252798,311.37,-178.75,-32.25,131.72,-178.79,-32.06
252822,311.25,-178.81,-31.75,131.59,-178.85,-31.56
252841,311.25,-178.87,-31.25,131.53,-178.96,-31.05
252866,311.25,-179,-30.75,131.51,-179.09,-30.57
252885,311.25,-179.19,-30.12,131.47,-179.22,-30.19
252906,311.25,-179.31,-29.87,131.44,-179.36,-29.86
252929,311.25,-179.5,-29.69,131.42,-179.59,-29.62
252948,311.25,-179.62,-29.5,131.38,-179.64,-29.43
252971,311.19,-179.75,-29.25,131.28,-179.87,-29.13
252991,311.06,-179.87,-28.94,131.11,-179.96,-28.72
253015,310.81,179.94,-28.44,130.72,179.96,-28.2
253035,310.37,179.87,-27.56,130.37,179.91,-27.56
253057,310.19,179.81,-26.81,130.01,179.85,-26.79
253080,309.69,179.75,-26,129.65,179.65,-25.6
253099,309.25,179.75,-25.12,129.27,179.64,-24.68
253123,308.94,179.81,-24.12,128.9,179.86,-23.66
253143,308.69,179.87,-23.06,128.55,179.9,-22.54
253167,308.44,179.87,-21.37,128.4,179.93,-21.28
253186,308.25,179.94,-20.12,128.27,179.97,-20.18
253208,308.12,-179.81,-18.87,128.13,-179.86,-18.86
253230,307.94,-179.5,-17.56,128.07,-179.7,-16.88
253249,307.87,-179.25,-16.19,128.02,-179.25,-15.57
253273,307.87,-179,-14.94,128.03,-178.98,-14.44
253292,307.87,-178.87,-13.94,128.07,-178.84,-13.55
253316,307.94,-178.75,-13.13,128.17,-178.69,-12.85
253336,308,-178.5,-12.19,128.19,-178.53,-12.24
253358,308,-178.31,-11.56,128.18,-178.37,-11.58
253381,307.94,-178.19,-10.88,128.16,-178.29,-10.58
253400,307.94,-178,-10.19,128.14,-178.13,-9.8
253424,307.94,-177.81,-9.38,128.1,-177.73,-8.92
253444,307.87,-177.56,-8.38,128.03,-177.5,-7.91
253468,307.75,-177.37,-6.75,127.83,-177.25,-6.72
253487,307.44,-176.94,-5.56,127.63,-176.99,-5.59
253509,307.31,-176.75,-4.37,127.5,-176.75,-4.29
253531,307.37,-176.56,-3.12,127.49,-176.85,-2.51
253550,307.44,-176.56,-1.87,127.51,-176.58,-1.32
253574,307.44,-176.56,-0.69,127.5,-176.58,-0.21
253594,307.5,-176.56,0.25,127.53,-176.58,0.71
253618,307.5,-176.56,1.06,127.51,-176.59,1.42
253637,307.5,-176.56,1.69,127.46,-176.62,1.74
253659,307.44,-176.69,1.81,127.43,-176.7,1.84
253682,307.37,-176.81,1.69,127.37,-176.88,1.65
253701,307.31,-177,1.56,127.32,-177.07,1.49
253726,307.31,-177.19,1.37,127.28,-177.24,1.39
253745,307.25,-177.25,1.37,127.26,-177.28,1.4
253769,307.25,-177.25,1.5,127.22,-177.28,1.58
253788,307.12,-177.25,1.81,127.14,-177.29,1.9
253810,307.06,-177.31,2.31,127.02,-177.32,2.42
253832,306.87,-177.37,3,126.84,-177.61,3.4
253851,306.81,-177.44,3.81,126.73,-177.69,4.3
253875,306.69,-177.5,4.75,126.6,-177.54,5.29
253894,306.62,-177.5,5.81,126.63,-177.6,6.37
253918,306.81,-177.62,6.94,126.66,-177.7,7.54
253938,306.69,-177.75,8.75,126.52,-177.77,8.79
253960,306.94,-177.81,10.06,126.76,-177.82,10.25
253983,306.81,-177.87,11.44,126.6,-178.22,12.16
254003,306.62,-177.94,12.81,126.44,-177.99,13.53
254027,306.56,-177.94,14,126.33,-177.97,14.39
254047,306.56,-177.94,14.81,126.39,-177.99,14.84
254070,306.69,-178,15.25,126.5,-178.01,15.3
254090,306.75,-178,15.69,126.51,-178.01,15.75
254113,306.75,-177.94,15.94,126.51,-177.99,15.99
254135,306.81,-177.94,15.94,126.57,-177.98,15.95
254157,306.87,-177.94,15.94,126.65,-177.97,16
254180,306.94,-177.94,16.06,126.67,-177.97,16.12
254200,306.94,-177.94,16.19,126.67,-177.95,16.19
254223,306.94,-177.87,16.25,126.7,-177.92,16.33
254242,307,-177.81,16.37,126.71,-177.87,16.49
254266,307,-177.81,16.56,126.7,-177.86,16.72
254287,306.94,-177.81,16.81,126.59,-177.88,17.02
254308,306.81,-177.87,17.19,126.48,-177.88,17.39
254331,306.75,-177.81,17.87,126.37,-177.84,17.98
254350,307.25,-177.81,18.62,126.92,-177.82,18.72
254373,307.06,-177.75,19.5,126.71,-177.96,20.06
254392,306.81,-177.62,20.56,126.46,-177.68,21.17
254414,307.19,-177.56,21.75,126.78,-177.84,22.45
254436,307.06,-177.5,23.12,126.49,-177.47,23.97
254457,307.44,-177.37,24.75,126.76,-177.37,25.66
254481,307.31,-177.25,27.44,126.56,-177.24,27.65
254500,307.56,-177,29.31,126.79,-177.04,29.55
254523,307.37,-176.81,31.25,126.55,-176.84,32.26
254542,307.31,-176.62,33.19,126.34,-176.68,33.28
254564,307.44,-176.44,35,126.33,-176.75,35.85
254587,307.37,-176.25,36.63,125.99,-176.21,37.38
254606,307.75,-176.12,38,126.56,-176.11,38.7
254631,307.75,-176.06,39.25,126.38,-176.05,39.86
254650,308.19,-176,40.88,126.74,-176.02,40.92
254673,308.12,-175.94,41.88,126.62,-175.95,42.32
254692,308.06,-175.81,42.69,126.49,-175.85,42.7
254714,308.37,-175.75,43.5,126.72,-175.94,43.96
254736,308.31,-175.62,44.31,126.58,-175.61,44.8
254755,317.44,-175.5,45.19,126.79,-175.68,45.7
254779,317.44,-175.31,46.13,126.34,-175.21,46.68
254799,317.44,-175.06,47.69,126.13,-174.91,47.75
254822,317.62,-174.5,48.88,125.76,-174.56,48.85
254841,317.75,-174.12,50.06,125.33,-174.15,50.19
254863,318,-173.69,51.31,124.99,-173.71,51.28
254886,318.12,-173.19,52.56,124.5,-172.94,53.23
254906,318.37,-172.62,53.81,124,-172.32,54.51
254931,318.56,-171.94,55.13,122.85,-171.62,55.87
254950,318.87,-170.81,57.25,122.24,-170.87,57.29
254973,319,-170.06,58.69,121.49,-170.08,58.5
254992,319.12,-169.25,60.06,120.73,-169.27,60.18
255014,319.37,-168.37,61.31,119.96,-168.4,61.99
255036,319.5,-167.5,62.56,119.15,-167.48,63.16
255055,319.81,-166.56,63.69,118.43,-166.79,64.23
255079,320,-165.62,64.69,117.02,-165.21,65.22
255099,320.19,-164.75,65.62,116.37,-164.33,66.1
255123,320.37,-163.87,66.87,115.7,-163.48,66.68
255142,320.62,-162.62,67.56,114.96,-162.64,67.6
