160876,-14.56,13.06,-25
160889,-14.56,13.06,-25
160901,-15,13.06,-25.37
160912,-15,13.06,-25.37
160926,-15,13.06,-25.37
160939,-15,13.06,-25.37
160951,-14.19,12.75,-25
160964,-14.19,12.75,-25
160977,-14.19,12.75,-25
160990,-14.19,12.75,-25
161001,-13.75,12.75,-25.37
161014,-13.75,12.75,-25.37
161027,-13.75,12.75,-25.37
161040,-13.75,12.75,-25.37
161051,-13.75,12.75,-25.5
161064,-13.75,12.75,-25.5
161077,-13.75,12.75,-25.5
161090,-13.75,12.75,-25.5
161101,-14.56,12.75,-24.69
161113,-14.56,12.75,-24.69
161127,-14.56,12.75,-24.69
161140,-14.56,12.75,-24.69
161151,-14.19,12.75,-25.37
161163,-14.19,12.75,-25.37
161177,-14.19,12.75,-25.37
161190,-14.19,12.75,-25.37
161201,-14.56,13.88,-24.19
161213,-14.56,13.88,-24.19
161227,-14.56,13.88,-24.19
161240,-14.56,13.88,-24.19
161252,-14.19,12.38,-24.69
161263,-14.19,12.38,-24.69
161277,-14.19,12.38,-24.69
161290,-14.19,12.38,-24.69
161302,-13.75,12.75,-25.37
161315,-13.75,12.75,-25.37
161328,-13.75,12.75,-25.37
161341,-13.75,12.75,-25.37
161352,-14.19,12.75,-25.75
161365,-14.19,12.75,-25.75
161378,-14.19,12.75,-25.75
161391,-14.19,12.75,-25.75
161402,-15,13.06,-24.19
161414,-15,13.06,-24.19
161428,-15,13.06,-24.19
161441,-15,13.06,-24.19
161452,-13.75,13.5,-24.56
161464,-13.75,13.5,-24.56
161478,-13.75,13.5,-24.56
161491,-13.75,13.5,-24.56
161502,-14.19,12,-24.19
161514,-14.19,12,-24.19
161528,-14.19,12,-24.19
161541,-14.19,12,-24.19
161552,-14.56,13.06,-26.19
161564,-14.56,13.06,-26.19
161578,-14.56,13.06,-26.19
161591,-14.56,13.06,-26.19
161603,-15,12.38,-25.75
161614,-15,12.38,-25.75
161628,-15,12.38,-25.75
161641,-15,12.38,-25.75
161653,-14.19,12.75,-25.75
161666,-14.19,12.75,-25.75
161679,-14.19,12.75,-25.75
161692,-14.19,12.75,-25.75
161703,-14.56,12.38,-25
161716,-14.56,12.38,-25
161729,-14.56,12.38,-25
161742,-14.56,12.38,-25
161753,-15,12.38,-25.37
161765,-15,12.38,-25.37
161779,-15,12.38,-25.37
161792,-15,12.38,-25.37
161803,-14.19,13.5,-24.19
161815,-14.19,13.5,-24.19
161829,-14.19,13.5,-24.19
161842,-14.19,13.5,-24.19
161853,-15,12.75,-25
161865,-15,12.75,-25
161879,-15,12.75,-25
161892,-15,12.75,-25
161904,-13.5,12.75,-24.19
161915,-13.5,12.75,-24.19
161929,-13.5,12.75,-24.19
161942,-13.5,12.75,-24.19
161954,-14.56,13.06,-25.37
161967,-14.56,13.06,-25.37
161980,-14.56,13.06,-25.37
161993,-14.56,13.06,-25.37
162004,-14.56,12.38,-25
162017,-14.56,12.38,-25
162030,-14.56,12.38,-25
162043,-14.56,12.38,-25
162054,-15,12.38,-25
162067,-15,12.38,-25
162080,-15,12.38,-25
162093,-15,12.38,-25
162104,-14.19,12.38,-25.37
162116,-14.19,12.38,-25.37
162130,-14.19,12.38,-25.37
162143,-14.19,12.38,-25.37
162154,-14.19,12.75,-25.37
162166,-14.19,12.75,-25.37
162180,-14.19,12.75,-25.37
162193,-14.19,12.75,-25.37
162204,-15,13.5,-25.37
162216,-15,13.5,-25.37
162230,-15,13.5,-25.37
162243,-15,13.5,-25.37
162255,-14.56,12.38,-25.75
162266,-14.56,12.38,-25.75
162280,-14.56,12.38,-25.75
162293,-14.56,12.38,-25.75
162305,-14.19,13.5,-25.75
162318,-14.19,13.5,-25.75
162331,-14.19,13.5,-25.75
162344,-14.19,13.5,-25.75
162355,-13.5,13.06,-25
162368,-13.5,13.06,-25
162381,-13.5,13.06,-25
162394,-13.5,13.06,-25
162405,-14.56,12.75,-25.37
162417,-14.56,12.75,-25.37
162431,-14.56,12.75,-25.37
162444,-14.56,12.75,-25.37
162455,-15,12.75,-24.69
162467,-15,12.75,-24.69
162481,-15,12.75,-24.69
162494,-15,12.75,-24.69
162505,-15,13.06,-26.19
162517,-15,13.06,-26.19
162531,-15,13.06,-26.19
162544,-15,13.06,-26.19
162556,-14.56,12.75,-25.37
162567,-14.56,12.75,-25.37
162581,-14.56,12.75,-25.37
162594,-14.56,12.75,-25.37
162606,-15.25,13.06,-25.75
162619,-15.25,13.06,-25.75
162632,-15.25,13.06,-25.75
162645,-15.25,13.06,-25.75
162656,-14.56,12.75,-25.37
162669,-14.56,12.75,-25.37
162682,-14.56,12.75,-25.37
162695,-14.56,12.75,-25.37
162706,-14.56,12.75,-25
162718,-14.56,12.75,-25
162732,-14.56,12.75,-25
162745,-14.56,12.75,-25
162756,-15,12.38,-24.69
162768,-15,12.38,-24.69
162782,-15,12.38,-24.69
162795,-15,12.38,-24.69
162806,-14.56,13.06,-25.37
162818,-14.56,13.06,-25.37
162832,-14.56,13.06,-25.37
162845,-14.56,13.06,-25.37
162856,-15.25,13.5,-25
162868,-15.25,13.5,-25
162882,-15.25,13.5,-25
162895,-15.25,13.5,-25
162907,-15,12.75,-25
162920,-15,12.75,-25
162933,-15,12.75,-25
162946,-15,12.75,-25
162957,-15,12.75,-25
162970,-15,12.75,-25
162983,-15,12.75,-25
162996,-15,12.75,-25
163007,-15.25,12.38,-25.37
163020,-15.25,12.38,-25.37
163033,-15.25,12.38,-25.37
163046,-15.25,12.38,-25.37
163057,-13.75,13.5,-25
163069,-13.75,13.5,-25
163083,-13.75,13.5,-25
163096,-13.75,13.5,-25
163107,-14.19,11.56,-26.19
163119,-14.19,11.56,-26.19
163133,-14.19,11.56,-26.19
163146,-14.19,11.56,-26.19
163157,-15,12.38,-25.37
163169,-15,12.38,-25.37
163183,-15,12.38,-25.37
163196,-15,12.38,-25.37
163207,-15.25,12.38,-26.19
163219,-15.25,12.38,-26.19
163233,-15.25,12.38,-26.19
163246,-15.25,12.38,-26.19
163258,-15.25,12,-27
163269,-15.25,12,-27
163283,-15.25,12,-27
163296,-15.25,12,-27
163308,-15.69,11.25,-27
163321,-15.69,11.25,-27
163334,-15.69,11.25,-27
163347,-15.69,11.25,-27
163358,-15.69,11.56,-26.56
163371,-15.69,11.56,-26.56
163384,-15.69,11.56,-26.56
163397,-15.69,11.56,-26.56
163408,-15.25,11.56,-28.56
163420,-15.25,11.56,-28.56
163434,-15.25,11.56,-28.56
163447,-15.25,11.56,-28.56
163458,-16.5,11.25,-28.56
163470,-16.5,11.25,-28.56
163484,-16.5,11.25,-28.56
163497,-16.5,11.25,-28.56
163508,-15.69,10.56,-28.56
163520,-15.69,10.56,-28.56
163534,-15.69,10.56,-28.56
163547,-15.69,10.56,-28.56
163559,-14.56,10.19,-30.56
163572,-14.56,10.19,-30.56
163585,-14.56,10.19,-30.56
163598,-14.56,10.19,-30.56
163609,-14.56,10.19,-31.37
163622,-14.56,10.19,-31.37
163635,-14.56,10.19,-31.37
163648,-14.56,10.19,-31.37
163659,-13.06,9.38,-31
163672,-13.06,9.38,-31
163685,-13.06,9.38,-31
163698,-13.06,9.38,-31
163709,-11.56,8.69,-34.19
163722,-11.56,8.69,-34.19
163735,-11.56,8.69,-34.19
163748,-11.56,8.69,-34.19
163759,-10.19,9.06,-35
163771,-10.19,9.06,-35
163785,-10.19,9.06,-35
163798,-10.19,9.06,-35
163809,-8,8,-34.19
163821,-8,8,-34.19
163835,-8,8,-34.19
163848,-8,8,-34.19
163859,-4.56,7.56,-32.56
163871,-4.56,7.56,-32.56
163885,-4.56,7.56,-32.56
163898,-4.56,7.56,-32.56
163910,-0.56,8,-30.19
163921,-0.56,8,-30.19
163935,-0.56,8,-30.19
163948,-0.56,8,-30.19
163960,2.25,7.25,-25.37
163973,2.25,7.25,-25.37
163986,2.25,7.25,-25.37
163999,2.25,7.25,-25.37
164010,3.37,6.5,-17.75
164023,3.37,6.5,-17.75
164036,3.37,6.5,-17.75
164049,3.37,6.5,-17.75
164060,1.19,6.5,-13.88
164073,1.19,6.5,-13.88
164086,1.19,6.5,-13.88
164099,1.19,6.5,-13.88
164110,-2.06,5.75,-9.88
164122,-2.06,5.75,-9.88
164136,-2.06,5.75,-9.88
164149,-2.06,5.75,-9.88
